,Doc_ID,Name,descriptions,titles,date,source,citations,Location
15170,15170,hemant purohit,clinical trials false positive error monte carlo method statistical power analysis error rates research development physical engineering life sciences except biotechnology generalized randomization procedures monte carlo rerandomization test multiple treatment comparison randomization based inference examine use randomization based inference analyzing multiarmed randomized clinical trials including application conditional randomization tests multiple comparisons view taken linkage statistical test experimental design randomization procedure recognized selected collection randomization procedures generalized multiarmed treatment allocation summarized generalizations two randomization procedures heretofore designed two treatments developed explain process computing randomization test conditional randomization test via monte carlo simulation developing efficient algorithm makes multiple comparisons possible would possible using standard algorithm demonstrate preservation type error rate explore relationship statistical power randomization procedure presence time trend outliers distinguish interpretation p value randomization test population test verify randomization test approximated population test occasions data two multiarmed clinical trials literature reanalyzed illustrate methodology abstract author copyright statistics medicine property john wiley sons inc content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,randomization tests multiarmed randomized clinical trials ,2/20/2020,N/A,N/A,Academic Search Complete
15171,15171,hemant purohit,clinical trials statistical sampling statistics data analysis research development physical engineering life sciences except biotechnology marketing research public opinion polling history randomization randomization basis inference randomization tests customary test observed difference based enumeration probabilities initial hypothesis two treatments differ effects various results would occur trial repeated indefinitely different random samples size actually used peter armitage sequential tests prophylactic therapeutic trials quarterly journal medicine 1954 23 91 255 274 randomization hallmark clinical trial since sir bradford hill adopted 1946 streptomycin trial exploration early literature yields three rationales ie incorporation randomization provides unpredictability treatment assignments thereby mitigating selection bias ii randomization tends ensure similarity treatment groups known unknown confounders least asymptotically iii act randomization provides basis inference random sampling conducted population model three rationale iii often forgotten ignored left untaught today randomization rote exercise scarcely considered protocols medical journal articles yet literature last century rich statistical articles randomization methods consequences authored pioneers biostatistics statistics world paper review literature describe simple methods rectify oversight describe randomization based inference used virtually outcome interest clinical trial special mention made nonstandard clinical trials situations abstract author copyright statistics medicine property john wiley sons inc content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,randomization forgotten component randomized clinical trial ,1/15/2019,N/A,N/A,Academic Search Complete
15172,15172,huzefa rangwala,finite element method high temperatures heat resistant alloys machine learning friction iron steel mills ferroalloy manufacturing artificial neural network elastic plastic viscoplastic contact high temperatures machine learning static friction superalloys nickel based superalloys superior thermochemical mechanical tribological properties highly utilized critical components several high temperature applications gas turbines nuclear reactors inconel 617 particular considered one main candidate superalloys tribo components high temperature gas cooled nuclear reactors recent findings indicate alloy grows unique surface oxide especially high temperature helium environment distinctive wear friction contact properties study investigates high temperature contact area evolution frictional behavior inconel 617 using finite element simulation provides predictive models contact friction performance different normal loads dwell times temperatures high temperature helium aged inconel 617 top surface properties 600 c utilized along single asperity based deformable elastic plastic contact model combined normal tangential loading machine learning used assist finite element results predict friction coefficient well contact area evolution small difference observed instantaneous friction coefficient dwell time temperatures friction coefficient increases considerably dwell time shows effect contact creep longer dwell times significantly dominants effect high temperature variation basic mechanical parameters modulus yield strength found increasing temperature dwell times lead friction coefficient increase yet dominance dwell time effects decreases higher temperatures loads analysis presented inconel 617 methodology easy generalized applied ht alloys high temperature contact area frictional behavior inconel 617 studied single asperity based elastic plastic finite element simulation developed machine learning used assist simulations predict friction contact area friction coefficient contact area increase considerably dwell time method easy generalized used high temperature alloys abstract author copyright mechanics materials property elsevier b v content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,elevated temperature contact creep friction nickel based superalloys using machine learning assisted finite element analysis ,22-Aug,N/A,N/A,Academic Search Complete
15173,15173,huzefa rangwala,machine learning gas detectors electronic noses feature extraction diagnosis robotics professional machinery equipment supplies merchant wholesalers electronic nose gas sensor array machine learning neural networks review machine learning methods enable electronic nose e nose precise odor identification qualitative quantitative analysis advanced machine learning methods crucial e nose gain high performance strengthen capability many applications including robotics food engineering environment monitoring medical diagnosis recently many machine learning techniques studied developed integrated feature extraction modeling gas sensor drift compensation purpose feature extraction keep robust pattern information raw signals removing redundancy noise extracted feature proper modeling method effectively use information prediction addition drift compensation adopted relieve model accuracy degradation due gas sensor drifting recent advances significantly promoted prediction accuracy stability e nose review engaged provide summary recent progress advanced machine learning methods e nose technologies give insight new research directions feature extraction modeling sensor drift compensation abstract author copyright sensors 14248220 property mdpi content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,recent progress smart electronic nose technologies enabled machine learning methods ,21-Nov,N/A,N/A,Academic Search Complete
15174,15174,huzefa rangwala,capacitors electric capacity semiconductors electric conductivity silicon nanowires transistors electronic parts equipment merchant wholesalers capacitor resistor coil transformer inductor manufacturing miscellaneous electrical equipment component manufacturing electronic components navigational communications equipment supplies merchant wholesalers semiconductor related device manufacturing semiconductor electronic component manufacturing none direct characterization capacitance interface states important understanding electronic properties nanowire transistor however capacitance single nanowire small precisely measure work fabricated metal oxide semiconductor capacitors based large array self assembled si nanowires capacitance conductance nanowire array capacitors directly measured interface state profile determined using conductance method demonstrate nanowire array capacitor effective platform studying electronic properties nanoscale interfaces approach provides useful efficient metrology study physics device properties nanoscale metal oxide semiconductor structures abstract author copyright nanotechnology property iop publishing content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,self assembled nanowire array capacitors capacitance interface state profile ,4/4/2014,N/A,N/A,Academic Search Complete
15175,15175,huzefa rangwala,stochastic convergence bayesian analysis optimal designs statistics asymptotes estimation theory clinical trials research development physical engineering life sciences except biotechnology adaptive designs asymptotic normality discrete optimal design dose response posterior convergence abstract establish convergence properties sequential bayesian optimal designs particular sequential optimality general nonlinear location scale model binary experiments establish posterior consistency consistency design measure asymptotic normality posterior following design illustrate results context particular application design phase clinical trials namely sequential design haines et al 2003 bayesian optimal designs phase clinical trials biometrics 59 591 600 incorporates ethical constraint overdosing copyright elsevier copyright journal statistical planning inference property elsevier b v content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,convergence properties sequential bayesian d optimal designs,9-Feb,N/A,N/A,Academic Search Complete
15176,15176,huzefa rangwala,clinical trials error probability false positive error discrimination sociology research development physical engineering life sciences except biotechnology multi center clinical trial sample size selection bias stratified randomization time trend bias type error probability weighted test bold background bold among various design aspects choice randomization procedure agreed planning clinical trial stratified center aim paper present methodological approach evaluate whether randomization procedure mitigates impact bias test decision clinical trial stratified center bold methods bold use weighted test analyze data clinical trial stratified center two arm parallel group design intended 1 1 allocation ratio aiming prove superiority hypothesis continuous normal endpoint without interim analysis adaptation randomization process derivation based weighted test misclassification e ignoring bias additive bias model combing selection bias time trend bias linked different stratified randomization procedures bold results bold various aspects formulate stratified versions randomization procedures discussed formula sample size calculation weighted test derived used specify tolerated imbalance allowed randomization procedures distribution weighted test misclassification deduced taking sequence patient allocation treatment e randomization sequence account additive bias model combining selection bias time trend bias strata level linked applied randomization sequence proposed mentioned components potential impact bias type one error probability depending selected randomization sequence thus randomization procedure formally derived exemplarily calculated within numerical evaluation study bold conclusion bold proposed biasing policy test distribution necessary conduct evaluation comparative performance stratified randomization procedure multi center clinical trials two arm parallel group design enables choice best practice procedure evaluation stimulates discussion level evidence resulting kind clinical trials abstract author copyright statistical methods medical research property sage publications inc content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,design analysis stratified clinical trials presence bias ,20-Jun,N/A,N/A,Academic Search Complete
15177,15177,huzefa rangwala,clinical trials experimental design medical research clinical medicine sequential analysis research development physical engineering life sciences except biotechnology data safety monitoring board redesign sequential monitoring redesigning previously conducted clinical trials useful tool better determining impact alternative design shuster chang suggest redesign clinical trials use sequential monitoring imposing sequential monitoring structure determining would happened structure employed however early stopping decisions complex involve intimate understanding ethical logistical statistical issues second guessing data safety monitoring board dangerous without intimate understanding abstract author copyright sequential analysis property taylor francis ltd content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,discussion second guessing clinical trial designs jonathan j shuster myron n chang ,8-Jan,N/A,N/A,Academic Search Complete
15178,15178,huzefa rangwala,cognition disorders diagnosis type 2 diabetes physiological effects glucose disease diagnosis older people glucose tolerance tests impaired fasting glucose impaired glucose tolerance neurocognitive function older adults type 2 diabetes introduction significant evidence demonstrated type 2 diabetes mellitus related precursors associated diminished neurocognitive function risk dementia among older adults however little research examined relations glucose regulation neurocognitive function among older adults free conditions primary aim investigation examine associations among fasting glucose glucose tolerance neurocognitive function among nondiabetic older adults secondary aim examine age gender education potential effect modifiers method study employed cross sectional correlational study design participants 172 older adults mean age 64 43 years sd 13 09 sample 58 male 87 white participants completed oral glucose tolerance test part larger study trained psychometricians administered neuropsychological tests assessed performance domains response inhibition nonverbal memory verbal memory attention working memory visuoconstructional abilities visuospatial abilities psychomotor speed executive function motor speed manual dexterity linear multiple regressions run test study aims results significant main effects fasting glucose 2 hour glucose emerged performance neurocognitive test however significant interactions present higher fasting glucose associated poorer short term verbal memory performance among men unexpectedly better response inhibition long term verbal memory performance participants age 70 higher 2 hour glucose values associated reduced divided attention performance among participants less high school education conclusions mixed findings suggest glucose levels may beneficial deleterious neurocognition among nondiabetic older adults additional studies healthy older adults needed confirm unexpected pattern associations however findings implications importance maintaining healthy glucose levels older adulthood abstract author copyright journal clinical experimental neuropsychology property taylor francis ltd content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,fasting glucose glucose tolerance potential predictors neurocognitive function among nondiabetic older adults ,15-Feb,N/A,N/A,Academic Search Complete
15179,15179,huzefa rangwala,clinical medicine nonfiction statistical concepts applications clinical medicine book aitchison john kay jim w lauder j none article reviews book statistical concepts applications clinical medicine john aitchison jim w kay ian j lauder,statistical concepts applications clinical medicine ,6-Mar,N/A,N/A,Academic Search Complete
15180,15180,huzefa rangwala,research methodology health outcome assessment extracorporeal membrane oxygenation randomized controlled trials none article highlights study proschan evans use response adaptive randomization rar potential problems discusses volatility sample size distributions cause nontrivial proportion trials assign patients inferior arm mentions proschan evans use infamous extra corporeal membrane oxygenation ecmo trial key example discourage use rar practice,temptation overgeneralizing response adaptive randomization ,21-Aug,N/A,N/A,Academic Search Complete
15181,15181,huzefa rangwala,blood flow sexual dysfunction sexual excitement women sexual behavior pudendal nerve laboratory rats therapeutics animal production blood flow internal organ function peripheral nerve stimulation pudendal nerve stimulation sexual function objectives female sexual dysfunction fsd affects significant portion population although treatment options fsd limited neuromodulation bladder dysfunction improved sexual function women studies investigated peripheral neuromodulation eliciting changes vaginal blood flow proxy modulating genital sexual arousal however results generally transient central hypothesis repeated extended duration pudendal nerve stimulation elicit maintained vaginal blood flow increases materials methods ketamine anesthesia pudendal nerve 14 female rats stimulated varying frequencies 1 100 hz durations 0 15 60 min vaginal blood perfusion measured laser doppler flowmetry probe changes blood perfusion determined raw signal analysis increases energy neurogenic 0 076 0 200 hz myogenic 0 200 0 740 hz frequency bands wavelet analysis additionally convolution model developed carry stimulation effect results experiment significant increases vaginal blood perfusion due pudendal nerve stimulation addition large concurrent increases neurogenic myogenic frequency band energy 11 14 experiments average maximal response 31 3 min stimulation initiation effective stimulation model 30 min carry effect stronger correlation blood perfusion stimulation period conclusions repeated extended duration pudendal nerve stimulation elicit maintained increases vaginal blood perfusion work indicates potential pudendal neuromodulation method increasing genital arousal potential treatment fsd abstract author copyright neuromodulation property wiley blackwell content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,time frequency analysis increases vaginal blood perfusion elicited long duration pudendal neuromodulation anesthetized rats ,17-Dec,N/A,N/A,Academic Search Complete
15182,15182,huzefa rangwala,evolutionary algorithms dimension reduction statistics protein structure multiscale modeling computational biology research development biotechnology research development physical engineering life sciences research development physical engineering life sciences except biotechnology dimensionality reduction evolutionary algorithm multibasin energy landscape multiscale modeling protein structure modeling evidence emerging many proteins involved proteinopathies dynamic molecules switching stable semistable structures modulate function detailed understanding relationship structure function molecules demands comprehensive characterization conformation space currently stochastic optimization methods capable exploring conformation spaces obtain sample based representations associated energy surfaces methods address fundamental challenging issue balancing computational resources exploration obtaining broad view space exploitation going deep energy surface propose novel algorithm strikes effective balance employing concepts evolutionary computation algorithm leverages deposited crystal structures wildtype variant sequences protein define reduced low dimensional search space rapidly draw samples multiscale technique maps samples local minima atom energy surface protein investigation several novel algorithmic strategies employed avoid premature convergence particular minima obtain broad view possibly multibasin energy surface analysis applications different proteins demonstrates broad utility algorithm map multibasin energy landscapes advance modeling multibasin proteins particular applications wildtype variant sequences proteins involved proteinopathies demonstrate algorithm makes important first step toward understanding impact sequence mutations misfunction providing energy landscape intermediate explanatory link protein sequence function abstract author copyright journal computational biology property mary ann liebert inc content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,data driven evolutionary algorithm mapping multibasin protein energy landscapes ,15-Sep,N/A,N/A,Academic Search Complete
15183,15183,irina hashmi,multiple sclerosis white matter nerve tissue iron body magnetic resonance imaging brain brain imaging 7 0 tesla iron magnetic resonance imaging multiple sclerosis t2 weighted t2 weighted abstract background purpose postmortem studies multiple sclerosis ms indicate white matter lesions wm ls iron detectable t2 weighted t2 w reciprocal r2 relaxation rate magnetic resonance imaging mri 7 0 tesla 7t iron appears hyperintense rim r2 images surrounding hypointense core describe observation relates clinical radiological characteristics patients vivo methods imaged 16 ms patients using 3t 7t scanners wm ls identified t1 w t2 w 3t mris thereafter wm ls rim elevated r2 7t counted compared appearance conventional mris results counted 36 wm ls presenting rim elevated r2 10 patients twenty three 64 lesions coincided focal wm ls t2 w mris 13 36 coincided portions larger lesions t2 w images 20 56 corresponded hypointense chronic black hole wm ls presenting rim elevated r2 seen relapsing remitting patients low disability long standing secondary progressive ms conclusions wm ls contour high r2 present different ms stages potentially representing differences contribution iron ms disease evolution abstract author copyright journal neuroimaging property wiley blackwell content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,heterogeneity multiple sclerosis white matter lesions detected t2 weighted imaging 7 0 tesla ,15-Sep,N/A,N/A,Academic Search Complete
15184,15184,ivan avramovic,wireless sensor networks electric network topology software radio topology network performance polynomial time algorithms software measurement none previous work connection driven topology control shown significant potential reduce energy consumption wireless sensor networks wsns dynamic modulation scaling dms technique manages transmission power levels order change number bits encoded per symbol direct impact connection driven topology control paper investigate transmission scheduling multi hop real time wsns equipped dms enabled radio chips taking effect dms topology control account best knowledge first paper addresses issue current work dms enabled wsn tend rely theoretical dms models predict network performance metrics however little work based upon empirically verified network performance outcomes using dms especially effect connection driven topology control paper fills gap using gnu radio software defined radio hardware show emulate dms low power wireless systems measure impact varying signal noise levels distance elevation throughput delivery rates different dms control strategies next present mixed integer nonlinear optimization problem minimizing energy consumption dms enabled connection driven topology control real time wsns lastly present two polynomial time heuristics compare performance optimal solution abstract author copyright wireless networks 10220038 property springer nature content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,dynamic modulation scaling enabled multi hop topology control time critical wireless sensor networks ,20-Feb,N/A,N/A,Academic Search Complete
15185,15185,jan allbeck,redundancy engineering automatic data collection systems information services software engineering software productivity computer programming software compatibility computer software development equations custom computer programming services computer systems design related services except video game design development information services computer related services none data redundancy methods evaluate output program given input examining outputs produced program additional inputs papers explores use data redundancy detect tolerate failures differential equation solvers first goal show data redundancy techniques applicable wide class differential equations second task identify circumstances independence model sort used program checking exploited build highly reliable solvers moderately reliable components conclude illustrative examples applying various data redundancy techniques standard differential equation solver method potential critical systems application control laws specified sets differential equations abstract author copyright annals software engineering property springer nature content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,applying data redundancy differential equation solvers ,1997,N/A,N/A,Academic Search Complete
15186,15186,jeff offutt,gardner martin 1914 2010 none obituary science author martin gardner presented,martin gardner 1914 2010 ,7/9/2010,N/A,N/A,Academic Search Complete
15187,15187,jeff offutt,graph theory broadcasting industry geometric vertices edges geometry set theory applied mathematics radio television broadcasting wireless communications equipment manufacturing broadcast minimum broadcast graph multiple originator broadcasting multiple originators variant broadcasting k vertices may originators message network n vertices minimum broadcast graph fewest possible edges still allowing minimum time broadcasting set k originators provide census known graphs abstract author copyright discrete applied mathematics property elsevier b v content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,minimum multiple originator broadcast graphs ,jan2017 part 3,N/A,N/A,Academic Search Complete
15188,15188,jeff offutt,clinical trials therapeutics health outcome assessment medical research research development physical engineering life sciences except biotechnology adaptive designs clinical trials doubly adaptive biased coin design neyman allocation primary 62g10 rao cramér lower bound urn models abstract derive lower bound asymptotic variance allocation proportions response adaptive randomization procedures allocation proportions asymptotically normal procedure attains lower bound defined asymptotically best compare asymptotic variances five procedures allocation proportions converge lower bound find procedure zelen procedure ivanova attain lower bound procedure eisele extension treatments attain lower bound general asymptotically best discuss tradeoffs among benefits randomization benefits attaining lower bound benefits targeting optimal allocation conclude none procedures possesses benefits copyright elsevier copyright journal statistical planning inference property elsevier b v content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,asymptotically best response adaptive randomization procedures,6-Jun,N/A,N/A,Academic Search Complete
15189,15189,jeff offutt,none none none,commentary designs dose escalation trials quantitative responses ,9-Dec,N/A,N/A,Academic Search Complete
15190,15190,jeff offutt,none generalized linear mixed models generalized linear models linear rank test longitudinal data martingale residuals time event data time event data discuss computation randomization tests clinical trials two treatments primary outcome based regression model begin revisiting seminal paper gail tan piantadosi 1988 describe method based monte carlo generation randomization sequences tests based monte carlo procedure design based incorporate particular randomization procedure used discuss permuted block designs complete randomization biased coin designs also use new technique plamadeala rosenberger 2012 simple computation conditional randomization tests like gail tan piantadosi focus residuals generalized linear models martingale residuals survival models techniques apply longitudinal data analysis introduce method computation randomization tests based predicted rate change generalized linear mixed model outcomes longitudinal show simulation randomization tests preserve size power well model misspecification abstract author copyright statistics medicine property john wiley sons inc content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,conditional monte carlo randomization tests regression models ,8/15/2014,N/A,N/A,Academic Search Complete
15191,15191,jeff offutt,clinical trials statistical methods clinical trials clinical trials monitoring analysis covariance randomization statistics research development physical engineering life sciences except biotechnology adaptive designs cara randomization ethics multi armed bandit sequential allocation summary introduce non myopic covariate adjusted response adaptive cara allocation design multi armed clinical trials allocation scheme computationally tractable procedure based gittins index solution classic multi armed bandit problem extends procedure recently proposed villar et al 2015 proposed cara randomization procedure defined reformulating bandit problem covariates classic bandit problem multiple combination arms considering every arm per covariate category distinct treatment arm apply heuristically modified gittins index rule solve problem define allocation probabilities resulting solution report efficiency balance ethical performance approach compared existing cara methods using recently published clinical trial motivation net savings terms expected number treatment failures considerably larger probably enough make design attractive certain studies known covariates expected important stratification desired treatment failures high ethical cost disease study rare two armed context patient benefit advantage comes expense increased variability allocation proportions reduction statistical power however multi armed context simple modifications proposed cara rule incorporated ethical advantage offered without sacrificing power comparison balanced designs abstract author copyright biometrics property wiley blackwell content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,covariate adjusted response adaptive randomization multi arm clinical trials using modified forward looking gittins index rule ,18-Mar,N/A,N/A,Academic Search Complete
15192,15192,jeff offutt,randomized controlled trials clinical medicine research clinical trials extensions pharmaceutical industry algorithms case studies research bias research development physical engineering life sciences except biotechnology drugs druggists sundries merchant wholesalers pharmaceuticals pharmacy supplies merchant wholesalers pharmaceutical medicine manufacturing pharmaceutical preparation manufacturing chronological bias design restricted randomization selection bias type error probability bold background bold randomization considered key feature protect bias randomized clinical trials randomization induces comparability respect known unknown covariates mitigates selection bias provides basis inference although various randomization procedures proposed single procedure performs uniformly best design phase clinical trial scientist decide randomization procedure use taking account practical setting trial respect potential bias less emphasis placed important design decision analysis less support available guide scientist making decision bold methods bold propose framework weights properties randomization procedure respect practical needs research question answered clinical trial particular framework assesses impact chronological selection bias probability type error framework applied case study 2 arm parallel group single center randomized clinical trial continuous endpoint interim analysis 1 1 allocation adaptation randomization process bold results bold derive scientific arguments selection appropriate randomization procedure develop template illustrated parallel case study possible extensions discussed bold conclusion bold proposed erdo framework guides investigator template choice randomization procedure provides easy use tools assessment barriers thorough reporting assessment randomization procedures could reduced future regulators pharmaceutical companies employ similar standardized frameworks choice randomization procedure abstract author copyright bmc medical research methodology property biomed central content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,erdo framework select appropriate randomization procedure clinical trials ,12/4/2017,N/A,N/A,Academic Search Complete
15193,15193,jeff offutt,none accidental bias biased coin design compound optimality restricted randomization selection bias efron biased coin design restricted randomization procedure favorable balancing properties yet fully randomized subjects always randomized one two treatments probability less 1 parameter interest bias p coin range 0 5 1 note propose compound optimization strategy selects p based subjected weighting relative importance two fundamental criteria interest restricted randomization mechanisms namely balance treatment assignments allocation randomness use exact asymptotic distributional properties efron coin find optimal p compound criteria involving imbalance variability expected imbalance selection bias accidental bias small moderate trials large samples abstract author copyright statistics medicine property john wiley sons inc content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,exact optimum coin bias efron s randomization procedure ,15-Dec,N/A,N/A,Academic Search Complete
15194,15194,jeff offutt,technical specifications sample size statistics statistical sampling multivariate analysis mathematical optimization homogeneity marketing research public opinion polling clinical trials doubly adaptive biased coin design neyman allocation power response adaptive randomization sequential experiments k treatments establish two formal optimization criteria find optimal allocation strategies criteria involve sample sizes treatment concave noncentrality parameter multivariate test show two criteria equivalent apply result specific questions 1 maximize power multivariate test homogeneity binary response 2 fixed power minimize expected treatment failures solutions depend unknown parameters describe response adaptive randomization procedure targets optimal allocation provides increases power along lines 2 4 complete randomization equal allocation increase power contradicts conclusions authors explored randomization procedures k 2 found variability induced randomization negates benefit targeting optimal allocation abstract author copyright journal american statistical association property taylor francis ltd content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,implementing optimal allocation sequential binary response experiments ,7-Mar,N/A,N/A,Academic Search Complete
15195,15195,jeffrey moran,convolutional neural networks environmental forensics supervised learning forensic sciences human body feature extraction testing laboratories none motivation human body hosts microbial organisms human cells analysis microbial diversity provides key insight role played microorganisms human health metagenomics collective dna sequencing coexisting microbial organisms environmental sample host several applications precision medicine agriculture environmental science forensics state art predictive models phenotype predictions metagenomic data rely alignments assembly extensive pruning taxonomic profiling reference sequence databases processes time consuming consider novel microbial sequences aligned reference genome limiting potential whole metagenomics formulate problem predicting human disease whole metagenomic data using multiple instance learning mil popular supervised learning paradigm proposed alignment free approach provides higher accuracy prediction harnessing capability deep convolutional neural network cnn within mil framework provides interpretability via neural attention mechanism results mil formulation combined hierarchical feature extraction capability deep cnn provides significantly better predictive performance compared popular existing approaches attention mechanism allows identification groups sequences likely correlated diseases providing much needed interpretation proposed approach rely alignment assembly reference sequence databases making fast scalable large scale metagenomic data evaluate method well known large scale metagenomic studies show proposed approach outperforms comparative state art methods disease prediction availability implementation https github com mrahma23 idmil abstract author copyright bioinformatics property oxford university press usa content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,idmil alignment free interpretable deep multiple instance learning mil predicting disease whole metagenomic data ,2020 supplement,N/A,N/A,Academic Search Complete
15196,15196,jeffrey moran,data mining biological products manufacturing industries multivariate analysis biochemical engineering cell culture support vector machines regression analysis biological product except diagnostic manufacturing bioprocess cell culture data mining manufacturing multivariate data analysis support vector machine abstract modern manufacturing facilities bioproducts highly automated advanced process monitoring data archiving systems time dynamics hundreds process parameters outcome variables large number production runs archived data warehouse vast amount data vital resource comprehend complex characteristics bioprocesses enhance production robustness cell culture process data 108 trains comprising production well inoculum bioreactors genentech manufacturing facility investigated run constitutes one hundred line line temporal parameters kernel based approach combined maximum margin based support vector regression algorithm used integrate process parameters develop predictive models key cell culture performance parameter model also used identify rank process parameters according relevance predicting process outcome evaluation cell culture stage specific models indicates production performance reliably predicted days prior harvest strong associations several temporal parameters various manufacturing stages final process outcome uncovered model based data mining represents important step forward establishing process data driven knowledge discovery bioprocesses implementation methodology manufacturing floor facilitate real time decision making process thereby improve robustness large scale bioprocesses copyright elsevier copyright journal biotechnology property elsevier b v content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,mining manufacturing data discovery high productivity process characteristics,10-Jun,N/A,N/A,Academic Search Complete
