,Name,similar_area,area_score
109,jonathan l auerbach,systems engineering,0.0934478488967351
110,joy hughes,computer networks communications,0.1685363778692239
110,joy hughes,visual computing,0.126905991641
110,joy hughes,software engineering,0.1261227241806842
110,joy hughes,computational biomedicine,0.1035996969927343
110,joy hughes,simulation,0.1035996969927343
110,joy hughes,biomedical imaging devices,0.1007670698654437
110,joy hughes,data analytics,0.0993989537285906
110,joy hughes,applied probability statistics,0.0934523870477593
110,joy hughes,electrical engineering,0.0871295670031768
110,joy hughes,communitybased healthcare,0.0844003744102691
111,juan cebral,stochastic modeling,0.156453380720398
111,juan cebral,statistical modeling,0.1558903094273169
111,juan cebral,computational fluid dynamics,0.1491230854476651
111,juan cebral,visual computing,0.1045187387895425
111,juan cebral,design results clinical studies,0.1040454489633297
111,juan cebral,applied probability statistics,0.097855967864515
111,juan cebral,biomedical imaging devices,0.0973969100140934
111,juan cebral,bioinformatics biostatistics computational biology,0.0835528533187461
111,juan cebral,computational biomedicine,0.0736522040189426
111,juan cebral,systems engineering,0.0733080946069982
112,kai zeng,computer networks communications,0.1401859254753056
112,kai zeng,multiscale tribology contact mechanics,0.1207960527191885
112,kai zeng,design results clinical studies,0.1046732587692205
112,kai zeng,environmental water resources engineering,0.0989006025292552
112,kai zeng,systems engineering,0.0907265896028116
112,kai zeng,biomedical imaging devices,0.0884994368142041
112,kai zeng,applied probability statistics,0.0875583433820987
112,kai zeng,experimental understanding disease mechanisms,0.0839424275865055
112,kai zeng,autonomous systems,0.0765550994730844
112,kai zeng,electrical engineering,0.0750824444136342
113,kamaljeet sanghera,human centered computing,0.0817519119313287
113,kamaljeet sanghera,education,0.0754046181087411
113,kamaljeet sanghera,visual computing,0.0643489452087787
113,kamaljeet sanghera,transportation,0.0581552631499044
113,kamaljeet sanghera,civilian government ngos,0.0551083392721756
113,kamaljeet sanghera,data analytics,0.0465242105199235
113,kamaljeet sanghera,computational biomedicine,0.0429801191295939
113,kamaljeet sanghera,communitybased healthcare,0.0427960492510912
113,kamaljeet sanghera,artificial intelligence,0.0398409536444797
113,kamaljeet sanghera,software engineering,0.0396942093018722
114,karla hoffman,design results clinical studies,0.1938160538754592
114,karla hoffman,visual computing,0.1775752686062786
114,karla hoffman,environmental water resources engineering,0.1725051223501311
114,karla hoffman,electrical engineering,0.1583958537792996
114,karla hoffman,theory computation,0.1574573702621723
114,karla hoffman,applied probability statistics,0.1572953362512781
114,karla hoffman,construction engineering management,0.1545236495731507
114,karla hoffman,systems engineering,0.1351784882673057
114,karla hoffman,stochastic modeling,0.1331433230302647
114,karla hoffman,statistical modeling,0.1323932198019252
115,katherine russell,computer networks communications,0.1619311897334186
115,katherine russell,design results clinical studies,0.1314761053109265
115,katherine russell,artificial intelligence,0.1258218365970064
115,katherine russell,systems engineering,0.1195906618640607
115,katherine russell,environmental water resources engineering,0.1150746904264748
115,katherine russell,construction engineering management,0.1146047021165167
115,katherine russell,electrical engineering,0.1014725228205803
115,katherine russell,data analytics,0.0979521669432332
115,katherine russell,applied probability statistics,0.0951618931229912
115,katherine russell,visual computing,0.0948362795905672
116,kathleen wage,statistical modeling,0.153528380587662
116,kathleen wage,stochastic modeling,0.153528380587662
116,kathleen wage,applied probability statistics,0.1349570713994435
116,kathleen wage,data analytics,0.1158007390417701
116,kathleen wage,visual computing,0.1151202195014333
116,kathleen wage,design results clinical studies,0.1053464441840877
116,kathleen wage,environmental water resources engineering,0.0971737723205788
116,kathleen wage,biomedical imaging devices,0.093793399971528
116,kathleen wage,electrical engineering,0.0918463383688197
116,kathleen wage,construction engineering management,0.0801635280090033
117,kenneth ball,computational fluid dynamics,0.198324678938934
117,kenneth ball,structural engineering,0.1396381934375793
117,kenneth ball,visual computing,0.1359201416467249
117,kenneth ball,design results clinical studies,0.1145310297816022
117,kenneth ball,applied probability statistics,0.101472240600845
117,kenneth ball,theory computation,0.1006390426877264
117,kenneth ball,bioinformatics biostatistics computational biology,0.0985610821959765
117,kenneth ball,environmental water resources engineering,0.0954749130621761
117,kenneth ball,systems engineering,0.0951078115113166
117,kenneth ball,biomedical imaging devices,0.0910440592109799
118,kenneth strazzeri,bioinformatics biostatistics computational biology,0.0967098088642765
118,kenneth strazzeri,education,0.0814462962375368
118,kenneth strazzeri,statistical modeling,0.0756015352710857
118,kenneth strazzeri,design results clinical studies,0.0700784441636848
118,kenneth strazzeri,computational biomedicine,0.0618984460590172
118,kenneth strazzeri,simulation,0.0618984460590172
118,kenneth strazzeri,transportation,0.0502518907629606
118,kenneth strazzeri,nanomaterials photonics synthesis,0.0473779369679134
118,kenneth strazzeri,visual computing,0.0463365364571277
118,kenneth strazzeri,biomedical imaging devices,0.0441510785688347
119,kevin andrea,biomedical imaging devices,0.1576372168982667
119,kevin andrea,multiscale transport engineering,0.1090994863474332
119,kevin andrea,environmental water resources engineering,0.1022365521703515
119,kevin andrea,electrical engineering,0.0929339213396185
119,kevin andrea,design results clinical studies,0.092749666991076
119,kevin andrea,systems engineering,0.0808556393123086
119,kevin andrea,computer networks communications,0.0730567373975169
119,kevin andrea,statistical modeling,0.0726013441038938
119,kevin andrea,stochastic modeling,0.0726013441038938
119,kevin andrea,geotechnical engineering,0.0674341784338819
120,kevin lybarger,statistical modeling,0.1809072747566823
120,kevin lybarger,stochastic modeling,0.1780952445791173
120,kevin lybarger,biomedical imaging devices,0.1386761456268246
120,kevin lybarger,artificial intelligence,0.1218261568801941
120,kevin lybarger,design results clinical studies,0.1198310350940172
120,kevin lybarger,computer networks communications,0.1103570788957944
120,kevin lybarger,visual computing,0.1005378802404017
120,kevin lybarger,applied probability statistics,0.1002322112929315
120,kevin lybarger,computational fluid dynamics,0.0883583301994313
120,kevin lybarger,data analytics,0.0872265207833094
121,kevin moran,design results clinical studies,0.1197767848546207
121,kevin moran,biomedical imaging devices,0.115056578767489
121,kevin moran,visual computing,0.1055967385191036
121,kevin moran,systems engineering,0.1046628009679657
121,kevin moran,electrical engineering,0.0966657600653397
121,kevin moran,applied probability statistics,0.0960374813897731
121,kevin moran,environmental water resources engineering,0.0952772475649295
121,kevin moran,artificial intelligence,0.092620361740025
121,kevin moran,bioinformatics biostatistics computational biology,0.0924425481089168
121,kevin moran,computer networks communications,0.092239094298439
122,khaled khasawneh,design results clinical studies,0.1007456960298972
122,khaled khasawneh,visual computing,0.0935078737160681
122,khaled khasawneh,biomedical imaging devices,0.0862065125789141
122,khaled khasawneh,electrical engineering,0.0855304612714394
122,khaled khasawneh,applied probability statistics,0.0854986961548253
122,khaled khasawneh,computer networks communications,0.0758281320737513
122,khaled khasawneh,environmental water resources engineering,0.0670426879076908
122,khaled khasawneh,systems engineering,0.0637857813851162
122,khaled khasawneh,computer engineering,0.0611252716442491
122,khaled khasawneh,construction engineering management,0.0608530063615425
123,khondkar islam,design results clinical studies,0.172671897473746
123,khondkar islam,education,0.1556013071388307
123,khondkar islam,computer networks communications,0.1285520724820707
123,khondkar islam,visual computing,0.112931304104479
123,khondkar islam,bioinformatics biostatistics computational biology,0.1118931897596155
123,khondkar islam,applied probability statistics,0.1046021959381949
123,khondkar islam,biomedical imaging devices,0.0890795233719378
123,khondkar islam,data analytics,0.0861354176375998
123,khondkar islam,multiscale transport engineering,0.082929104596786
123,khondkar islam,environmental water resources engineering,0.0820102551821401
124,kim blackwell,statistical modeling,0.2142601165756235
124,kim blackwell,stochastic modeling,0.2136822066185754
124,kim blackwell,design results clinical studies,0.1177961275984848
124,kim blackwell,biomedical imaging devices,0.0929525048345756
124,kim blackwell,applied probability statistics,0.0893852292745661
124,kim blackwell,environmental water resources engineering,0.081329891342104
124,kim blackwell,computer networks communications,0.0812695034071423
124,kim blackwell,experimental understanding disease mechanisms,0.0784782639485116
124,kim blackwell,electrical engineering,0.0714631914905631
124,kim blackwell,construction engineering management,0.0671161625284946
125,kirin emlet furst,environmental water resources engineering,0.2507513950729247
125,kirin emlet furst,humanities,0.0657475704608732
125,kirin emlet furst,visual computing,0.0642415863756242
125,kirin emlet furst,design results clinical studies,0.0603555290532956
125,kirin emlet furst,national security,0.0526341810531327
125,kirin emlet furst,communitybased healthcare,0.0504927669436932
125,kirin emlet furst,applied probability statistics,0.0489609918048668
125,kirin emlet furst,computer networks communications,0.0465357107098852
125,kirin emlet furst,bioinformatics biostatistics computational biology,0.0438806476828146
125,kirin emlet furst,human centered computing,0.0426626572642311
126,krzysztof gaj,biomedical imaging devices,0.1610957300800159
126,krzysztof gaj,electrical engineering,0.1281115431757047
126,krzysztof gaj,design results clinical studies,0.1269143822437609
126,krzysztof gaj,visual computing,0.1248249947776718
126,krzysztof gaj,environmental water resources engineering,0.1082505561963454
126,krzysztof gaj,systems engineering,0.1055907284497501
126,krzysztof gaj,applied probability statistics,0.1055154335898005
126,krzysztof gaj,construction engineering management,0.0904389952703745
126,krzysztof gaj,software engineering,0.0900613316462197
126,krzysztof gaj,multiscale transport engineering,0.0779147661295157
127,kun sun,computer networks communications,0.1555626591521369
127,kun sun,biomedical imaging devices,0.1191628161170445
127,kun sun,applied probability statistics,0.1171551314088588
127,kun sun,design results clinical studies,0.1031288749529231
127,kun sun,environmental water resources engineering,0.1027982962127846
127,kun sun,theory computation,0.0916610720922381
127,kun sun,multiscale transport engineering,0.0852798287332129
127,kun sun,electrical engineering,0.0818343090041415
127,kun sun,data analytics,0.0777799441759437
127,kun sun,systems engineering,0.0769060213957829
128,kuo tian,environmental water resources engineering,0.1323706077014421
128,kuo tian,visual computing,0.0715745240730034
128,kuo tian,statistical modeling,0.0684380459270794
128,kuo tian,stochastic modeling,0.0684380459270794
128,kuo tian,applied probability statistics,0.0652470720354842
128,kuo tian,design results clinical studies,0.0587391532579738
128,kuo tian,biomedical imaging devices,0.0565679298313449
128,kuo tian,experimental understanding disease mechanisms,0.0536808930547526
128,kuo tian,electrical engineering,0.0529847553072361
128,kuo tian,multiscale tribology contact mechanics,0.048940248370043
129,lance sherry,design results clinical studies,0.1389121827082131
129,lance sherry,applied probability statistics,0.1375863278993653
129,lance sherry,computer networks communications,0.128285051180942
129,lance sherry,visual computing,0.124367299801965
129,lance sherry,biomedical imaging devices,0.1203124407541663
129,lance sherry,theory computation,0.1091250487981801
129,lance sherry,systems engineering,0.106329671564243
129,lance sherry,environmental water resources engineering,0.1047739426288928
129,lance sherry,electrical engineering,0.0992877588573552
129,lance sherry,statistical modeling,0.0924453241048141
130,larry kerschberg,computer networks communications,0.0958286510762146
130,larry kerschberg,visual computing,0.0940882335829859
130,larry kerschberg,software engineering,0.0855313778795287
130,larry kerschberg,data analytics,0.0787665774098638
130,larry kerschberg,electrical engineering,0.0778884387405419
130,larry kerschberg,multiscale transport engineering,0.0718432700057716
130,larry kerschberg,computer engineering,0.0688121306692883
130,larry kerschberg,environmental water resources engineering,0.0684077622679267
130,larry kerschberg,applied probability statistics,0.0650780631135106
130,larry kerschberg,geotechnical engineering,0.0650393607234604
131,laura kosoglu,visual computing,0.1849659482059426
131,laura kosoglu,environmental water resources engineering,0.1266062553667722
131,laura kosoglu,human centered computing,0.0979122492410077
131,laura kosoglu,simulation,0.0960889607283056
131,laura kosoglu,computational biomedicine,0.0823619663385477
131,laura kosoglu,education,0.0812792267359937
131,laura kosoglu,bioinformatics biostatistics computational biology,0.0772091436482183
131,laura kosoglu,statistical modeling,0.0704166913664033
131,laura kosoglu,stochastic modeling,0.0704166913664033
131,laura kosoglu,systems engineering,0.0689883074727411
132,lei yang,biomedical imaging devices,0.1585578770341494
132,lei yang,multiscale tribology contact mechanics,0.120981901514458
132,lei yang,design results clinical studies,0.1189998161948142
132,lei yang,stochastic modeling,0.1170721590284812
132,lei yang,systems engineering,0.1158334880630049
132,lei yang,statistical modeling,0.1152570867954815
132,lei yang,electrical engineering,0.0999862089081254
132,lei yang,geotechnical engineering,0.0986245849985504
132,lei yang,software engineering,0.0977884254717834
132,lei yang,construction engineering management,0.0963008133830957
133,leigh mccue weil,data analytics,0.0931717457076745
133,leigh mccue weil,human centered computing,0.0886819531146414
133,leigh mccue weil,visual computing,0.0751732708050168
133,leigh mccue weil,environmental water resources engineering,0.0521231561446405
133,leigh mccue weil,multiscale tribology contact mechanics,0.0517620809487081
133,leigh mccue weil,education,0.0503363720028686
133,leigh mccue weil,transportation,0.038821560711531
133,leigh mccue weil,national security,0.0377698996700897
133,leigh mccue weil,software engineering,0.0353305060245755
133,leigh mccue weil,energy,0.0286913894599256
134,leonard adelman,applied probability statistics,0.1776513821331295
134,leonard adelman,structural engineering,0.1296230039119745
134,leonard adelman,design results clinical studies,0.1183667514150698
134,leonard adelman,data analytics,0.118223621802584
134,leonard adelman,visual computing,0.1132050594909733
134,leonard adelman,experimental understanding disease mechanisms,0.1079640845145394
134,leonard adelman,systems engineering,0.1011267978029452
134,leonard adelman,environmental water resources engineering,0.0892275307592298
134,leonard adelman,bioinformatics biostatistics computational biology,0.0857580911216006
134,leonard adelman,electrical engineering,0.0847886707759659
135,liling huang,energy,0.0953837346447223
135,liling huang,education,0.0836709417089362
135,liling huang,multiscale transport engineering,0.0732462453269326
135,liling huang,visual computing,0.0714032771286074
135,liling huang,multiscale tribology contact mechanics,0.0688326454285703
135,liling huang,national security,0.0627824959945136
135,liling huang,software engineering,0.0587276474744943
135,liling huang,computer networks communications,0.0541865654799729
135,liling huang,electrical engineering,0.0534798443108923
135,liling huang,systems engineering,0.053263763248196
136,lily wang,stochastic modeling,0.2316287945983783
136,lily wang,statistical modeling,0.2182754716281836
136,lily wang,experimental understanding disease mechanisms,0.1601449988532786
136,lily wang,applied probability statistics,0.1376547425353983
136,lily wang,visual computing,0.1282733897448865
136,lily wang,systems engineering,0.1091881767581338
136,lily wang,bioinformatics biostatistics computational biology,0.0913210119676836
136,lily wang,construction engineering management,0.0908894820876552
136,lily wang,autonomous systems,0.0906453621465485
136,lily wang,design results clinical studies,0.0890645629006509
137,linghan zhang,computer networks communications,0.0907545590913635
137,linghan zhang,biomedical imaging devices,0.0868187259005943
137,linghan zhang,environmental water resources engineering,0.0666199375128651
137,linghan zhang,humanities,0.0631817478072662
137,linghan zhang,visual computing,0.0569476328248457
137,linghan zhang,electrical engineering,0.0568704156600756
137,linghan zhang,experimental understanding disease mechanisms,0.0503037423286137
137,linghan zhang,theory computation,0.0471666439016174
137,linghan zhang,design results clinical studies,0.0459341080112872
137,linghan zhang,computational fluid dynamics,0.0455999949826444
138,lisa luo,applied probability statistics,0.1487877705891365
138,lisa luo,design results clinical studies,0.145533175363804
138,lisa luo,biomedical imaging devices,0.1369437430850562
138,lisa luo,experimental understanding disease mechanisms,0.1102697684088516
138,lisa luo,systems engineering,0.1078268574735835
138,lisa luo,construction engineering management,0.1056459751733308
138,lisa luo,computer networks communications,0.1050721134523947
138,lisa luo,environmental water resources engineering,0.1050060347497317
138,lisa luo,electrical engineering,0.0937259431265183
138,lisa luo,multiscale transport engineering,0.092054197803082
139,lishan yang,applied probability statistics,0.128666266791963
139,lishan yang,electrical engineering,0.1228025234680254
139,lishan yang,biomedical imaging devices,0.1155817675453574
139,lishan yang,software engineering,0.1036063700689494
139,lishan yang,geotechnical engineering,0.0980421365352595
139,lishan yang,computer engineering,0.0965150577645826
139,lishan yang,human centered computing,0.0939895692127082
139,lishan yang,environmental water resources engineering,0.0910758484488189
139,lishan yang,design results clinical studies,0.0816481025500812
139,lishan yang,statistical modeling,0.0782960292686271
140,liza wilson durant,environmental water resources engineering,0.0993844963727794
140,liza wilson durant,nanomaterials photonics synthesis,0.0992042098437758
140,liza wilson durant,experimental understanding disease mechanisms,0.0945358458408623
140,liza wilson durant,visual computing,0.0771213479228087
140,liza wilson durant,bioinformatics biostatistics computational biology,0.0726922162894304
140,liza wilson durant,data analytics,0.0611546400793529
140,liza wilson durant,multiscale tribology contact mechanics,0.0611546400793529
140,liza wilson durant,design results clinical studies,0.0526746715787903
140,liza wilson durant,finance,0.0522575207362242
140,liza wilson durant,applied probability statistics,0.0518591812725311
141,lucas henneman,statistical modeling,0.1401235650589321
141,lucas henneman,stochastic modeling,0.1380164437798504
141,lucas henneman,energy,0.132265094194339
141,lucas henneman,applied probability statistics,0.1254618046615255
141,lucas henneman,humanities,0.1185255719483448
141,lucas henneman,environmental water resources engineering,0.1130096987216836
141,lucas henneman,visual computing,0.1105816512325071
141,lucas henneman,design results clinical studies,0.1062044316662181
141,lucas henneman,bioinformatics biostatistics computational biology,0.098383508786492
141,lucas henneman,electrical engineering,0.0918920798053619
142,mahdi hashemi,stochastic modeling,0.1444801962828291
142,mahdi hashemi,statistical modeling,0.1437719600265407
142,mahdi hashemi,computer networks communications,0.1389723428924185
142,mahdi hashemi,design results clinical studies,0.1389582904391541
142,mahdi hashemi,applied probability statistics,0.1293366990478754
142,mahdi hashemi,visual computing,0.1291391961836173
142,mahdi hashemi,biomedical imaging devices,0.1178782603832088
142,mahdi hashemi,bioinformatics biostatistics computational biology,0.1177772522079643
142,mahdi hashemi,environmental water resources engineering,0.1170929927361569
142,mahdi hashemi,simulation,0.1063086790162054
143,marcos zampieri,experimental understanding disease mechanisms,0.1235232185810781
143,marcos zampieri,applied probability statistics,0.1216034951129926
143,marcos zampieri,optimization techniques,0.1158187611568414
143,marcos zampieri,computer networks communications,0.1099590640838721
143,marcos zampieri,design results clinical studies,0.1027630526601749
143,marcos zampieri,visual computing,0.0976624462180445
143,marcos zampieri,theory computation,0.0937808319731697
143,marcos zampieri,electrical engineering,0.0875035715899041
143,marcos zampieri,construction engineering management,0.0855136233687974
143,marcos zampieri,systems engineering,0.0792823101884807
144,mark snyder,computer networks communications,0.1096081839329209
144,mark snyder,design results clinical studies,0.10787116209896
144,mark snyder,experimental understanding disease mechanisms,0.1005688738361654
144,mark snyder,artificial intelligence,0.0794886776442469
144,mark snyder,biomedical imaging devices,0.0761167516656143
144,mark snyder,systems engineering,0.0744879826982189
144,mark snyder,data analytics,0.0742582219426102
144,mark snyder,autonomous systems,0.0687269401729202
144,mark snyder,environmental water resources engineering,0.0655090840722825
144,mark snyder,visual computing,0.064192898193297
145,martha bushong,education,0.0851972440294308
145,martha bushong,design results clinical studies,0.0841659806282873
145,martha bushong,multiscale tribology contact mechanics,0.0830675811873627
145,martha bushong,manufacturing,0.0685388660679887
145,martha bushong,nanomaterials photonics synthesis,0.0605732015154216
145,martha bushong,visual computing,0.0538561452472381
145,martha bushong,human centered computing,0.0444738890249605
145,martha bushong,multiscale transport engineering,0.0426185046865166
145,martha bushong,construction engineering management,0.0340163724102402
145,martha bushong,civilian government ngos,0.0332080713129616
146,martin slawski,stochastic modeling,0.1217161238900369
146,martin slawski,applied probability statistics,0.1216730694307433
146,martin slawski,statistical modeling,0.1206668469599503
146,martin slawski,environmental water resources engineering,0.1026457902359459
146,martin slawski,computational fluid dynamics,0.0941997180531298
146,martin slawski,visual computing,0.090034947002513
146,martin slawski,design results clinical studies,0.0883464722840125
146,martin slawski,bioinformatics biostatistics computational biology,0.0872455713284465
146,martin slawski,data analytics,0.0813689489179775
146,martin slawski,computer networks communications,0.069545882456905
147,massimiliano albanese,computer networks communications,0.1725615555584574
147,massimiliano albanese,design results clinical studies,0.1356640282009723
147,massimiliano albanese,applied probability statistics,0.1356177728434773
147,massimiliano albanese,statistical modeling,0.121430837536278
147,massimiliano albanese,stochastic modeling,0.1211751936677806
147,massimiliano albanese,theory computation,0.1207424150530732
147,massimiliano albanese,construction engineering management,0.1106285887311857
147,massimiliano albanese,biomedical imaging devices,0.1102296831684071
147,massimiliano albanese,systems engineering,0.1094780622989294
147,massimiliano albanese,environmental water resources engineering,0.109101096676565
148,matthew amissah,computer networks communications,0.1322278928163779
148,matthew amissah,statistical modeling,0.1010797391438537
148,matthew amissah,stochastic modeling,0.1010797391438537
148,matthew amissah,software engineering,0.0955394632947722
148,matthew amissah,theory computation,0.0910089193111601
148,matthew amissah,geotechnical engineering,0.0847579379526013
148,matthew amissah,environmental water resources engineering,0.0795099935886035
148,matthew amissah,construction engineering management,0.0786093659031159
148,matthew amissah,visual computing,0.0774403092662366
148,matthew amissah,systems engineering,0.0770228382504933
149,md tanvir arafin,biomedical imaging devices,0.1614713710851602
149,md tanvir arafin,design results clinical studies,0.1303138050281653
149,md tanvir arafin,stochastic modeling,0.126625980835235
149,md tanvir arafin,statistical modeling,0.1226188295429807
149,md tanvir arafin,computer networks communications,0.122312682126465
149,md tanvir arafin,visual computing,0.1154320878540103
149,md tanvir arafin,systems engineering,0.1148098079145009
149,md tanvir arafin,electrical engineering,0.1039319631042903
149,md tanvir arafin,autonomous systems,0.0918048768045872
149,md tanvir arafin,artificial intelligence,0.0912364200893558
150,mehdi amiri darehbidi,bioinformatics biostatistics computational biology,0.1471863523165803
150,mehdi amiri darehbidi,applied probability statistics,0.1437250981473542
150,mehdi amiri darehbidi,stochastic modeling,0.1369772195509151
150,mehdi amiri darehbidi,statistical modeling,0.1351508566235696
150,mehdi amiri darehbidi,visual computing,0.1203340407945439
150,mehdi amiri darehbidi,experimental understanding disease mechanisms,0.1035432444046076
150,mehdi amiri darehbidi,structural engineering,0.1010515306423464
150,mehdi amiri darehbidi,environmental water resources engineering,0.1009993860853239
150,mehdi amiri darehbidi,design results clinical studies,0.0949926029113281
150,mehdi amiri darehbidi,theory computation,0.0757989152351505
151,michael eagle,design results clinical studies,0.2105606082783539
151,michael eagle,education,0.1567447342459461
151,michael eagle,applied probability statistics,0.1443599425256592
151,michael eagle,electrical engineering,0.1279487979300494
151,michael eagle,visual computing,0.1224819092248813
151,michael eagle,systems engineering,0.1204858611532144
151,michael eagle,environmental water resources engineering,0.1149247766279016
151,michael eagle,statistical modeling,0.1121899919500374
151,michael eagle,stochastic modeling,0.110787617050662
151,michael eagle,biomedical imaging devices,0.1102214482058099
152,michael hieb,computer networks communications,0.1605496822490459
152,michael hieb,artificial intelligence,0.1321726190614375
152,michael hieb,design results clinical studies,0.1311173252148122
152,michael hieb,statistical modeling,0.1308943671772733
152,michael hieb,stochastic modeling,0.1295775224370593
152,michael hieb,environmental water resources engineering,0.1294233511264574
152,michael hieb,electrical engineering,0.1212031461503664
152,michael hieb,systems engineering,0.1182048427275768
152,michael hieb,applied probability statistics,0.1150278713694402
152,michael hieb,experimental understanding disease mechanisms,0.1069407941587775
153,michael holland,bioinformatics biostatistics computational biology,0.149270358506633
153,michael holland,education,0.1466632079832696
153,michael holland,applied probability statistics,0.0972305585328246
153,michael holland,computational biomedicine,0.0955394632947722
153,michael holland,geotechnical engineering,0.0939336436627724
153,michael holland,design results clinical studies,0.0901376551729519
153,michael holland,structural engineering,0.0884436422096531
153,michael holland,software engineering,0.088235294117647
153,michael holland,electrical engineering,0.080350737600837
153,michael holland,computer engineering,0.0784598671448912
154,michael lyons,artificial intelligence,0.1087224134933031
154,michael lyons,computer networks communications,0.0999460271070655
154,michael lyons,data analytics,0.0935497877018846
154,michael lyons,biomedical imaging devices,0.0880632968136156
154,michael lyons,education,0.0758109158326671
154,michael lyons,visual computing,0.0739379112920575
154,michael lyons,design results clinical studies,0.0722185089200948
154,michael lyons,electrical engineering,0.0692228029227872
154,michael lyons,systems engineering,0.0597506985281979
154,michael lyons,applied probability statistics,0.054447187356723
155,mihai boicu,education,0.224182346495718
155,mihai boicu,computer engineering,0.2121530522038135
155,mihai boicu,electrical engineering,0.1988616446067582
155,mihai boicu,geotechnical engineering,0.1969917863479682
155,mihai boicu,software engineering,0.191865790474816
155,mihai boicu,design results clinical studies,0.1884680044504056
155,mihai boicu,construction engineering management,0.1724793969801086
155,mihai boicu,systems engineering,0.1617157571852597
155,mihai boicu,theory computation,0.1551576191926816
155,mihai boicu,environmental water resources engineering,0.1414257125932413
156,mingkui wei,design results clinical studies,0.1096175427094318
156,mingkui wei,multiscale tribology contact mechanics,0.1081869902851772
156,mingkui wei,computer networks communications,0.1077896961922497
156,mingkui wei,artificial intelligence,0.0929353216158005
156,mingkui wei,bioinformatics biostatistics computational biology,0.0796387796540522
156,mingkui wei,visual computing,0.0785591476349863
156,mingkui wei,biomedical imaging devices,0.0784183857450999
156,mingkui wei,applied probability statistics,0.0680216903582663
156,mingkui wei,data analytics,0.0669407002389534
156,mingkui wei,experimental understanding disease mechanisms,0.0603222026482931
157,mingrui liu,design results clinical studies,0.142759080452339
157,mingrui liu,construction engineering management,0.1050373600798673
157,mingrui liu,computer engineering,0.1026475540144322
157,mingrui liu,experimental understanding disease mechanisms,0.0982464699381814
157,mingrui liu,systems engineering,0.0968956856358382
157,mingrui liu,theory computation,0.0948079887964361
157,mingrui liu,applied probability statistics,0.0894175571730995
157,mingrui liu,optimization techniques,0.0888892372698861
157,mingrui liu,environmental water resources engineering,0.0887737216430847
157,mingrui liu,electrical engineering,0.0884256010613218
158,mohamed gebril,visual computing,0.1046211076359234
158,mohamed gebril,multiscale tribology contact mechanics,0.0924500327042048
158,mohamed gebril,national security,0.091989815247042
158,mohamed gebril,human centered computing,0.0775340720414051
158,mohamed gebril,civilian government ngos,0.0716778865720363
158,mohamed gebril,design results clinical studies,0.06153266595589
158,mohamed gebril,bioinformatics biostatistics computational biology,0.0582284195654862
158,mohamed gebril,education,0.051081610854983
158,mohamed gebril,computer engineering,0.051010284391258
158,mohamed gebril,computational biomedicine,0.0465858728538372
159,mohan venigalla,stochastic modeling,0.2057329420860985
159,mohan venigalla,statistical modeling,0.2035954569735157
159,mohan venigalla,applied probability statistics,0.1803296937326591
159,mohan venigalla,visual computing,0.1547525711343624
159,mohan venigalla,design results clinical studies,0.141169801360793
159,mohan venigalla,environmental water resources engineering,0.113415372803889
159,mohan venigalla,electrical engineering,0.1125340962198697
159,mohan venigalla,computer networks communications,0.1081181977444311
159,mohan venigalla,biomedical imaging devices,0.107404534040649
159,mohan venigalla,computational biomedicine,0.1046388334369635
160,moinul hossain,data analytics,0.0727008408627881
160,moinul hossain,national security,0.0486278397314885
160,moinul hossain,multiscale tribology contact mechanics,0.0339270590693011
160,moinul hossain,computer networks communications,0.0286158468073742
160,moinul hossain,communitybased healthcare,0.0267500188086135
160,moinul hossain,statistical modeling,0.0262499743652719
160,moinul hossain,stochastic modeling,0.0262499743652719
160,moinul hossain,systems engineering,0.0200025004688476
160,moinul hossain,biomedical imaging devices,0.0191623866578122
160,moinul hossain,sports,0.0179100487892781
161,monson hayes,visual computing,0.1507940146949663
161,monson hayes,biomedical imaging devices,0.1478051504347265
161,monson hayes,design results clinical studies,0.1291950122297352
161,monson hayes,applied probability statistics,0.12603386734717
161,monson hayes,electrical engineering,0.1237876004166691
161,monson hayes,computer networks communications,0.1142451987844224
161,monson hayes,environmental water resources engineering,0.1135315061679244
161,monson hayes,theory computation,0.1106547167366401
161,monson hayes,stochastic modeling,0.1070482502425522
161,monson hayes,statistical modeling,0.1046042262644117
162,myeong lee,artificial intelligence,0.2908402250838777
162,myeong lee,computer networks communications,0.2680245533862051
162,myeong lee,data analytics,0.2202539396088289
162,myeong lee,applied probability statistics,0.1422667744240943
162,myeong lee,design results clinical studies,0.1368709644405972
162,myeong lee,environmental water resources engineering,0.1128704114049912
162,myeong lee,bioinformatics biostatistics computational biology,0.1126029455991986
162,myeong lee,human centered computing,0.1034044764337338
162,myeong lee,humanities,0.1001672575353661
162,myeong lee,biomedical imaging devices,0.0989728560151452
163,nathan kathir,civilian government ngos,0.1117041503877186
163,nathan kathir,visual computing,0.108695652173913
163,nathan kathir,education,0.0891593153697168
163,nathan kathir,human centered computing,0.0828552264999161
163,nathan kathir,geotechnical engineering,0.0761386987626881
163,nathan kathir,multiscale tribology contact mechanics,0.073347704903892
163,nathan kathir,computer engineering,0.0715458375842505
163,nathan kathir,software engineering,0.0715198539852151
163,nathan kathir,transportation,0.0707281440144672
163,nathan kathir,electrical engineering,0.0651289609025836
164,nicholas rios,applied probability statistics,0.1706158336542357
