,Doc_ID,Name,descriptions,titles,date,source,citations,Location
15757,15757,massimiliano albanese,recent years moving target defense mtd emerged potential game changer security landscape due potential create asymmetric uncertainty favors defender many different mtd techniques proposed addressing often specific set attack vectors despite huge progress made area still critical gaps respect analysis quantification cost benefits deploying mtd techniques fact common metrics assess performance techniques still lacking tend assess performance different often incompatible ways paper addresses gaps proposing quantitative analytic model assessing resource availability performance mtds method determination highest possible reconfiguration rate thus smallest probability attacker success meets performance stability constraints finally present experimental validation proposed approach,detecting stealthy botnets resource constrained environment using reinforcement learning,30-Oct-17,N/A,N/A,LinkedIn Publication
15758,15758,massimiliano albanese,chapter present framework integrates array techniques automated tools designed objective drastically enhancing cyber situation awareness process framework incorporates theory tools developed answer automatically efficiently fundamental questions security analysts may need ask context cyber situation awareness work presented chapter result research effort conducted authors part multidisciplinary university research initiative project sponsored army research office mentioned introductory chapter present key challenges research community called address space describe major accomplishments tackling challenges,integrated framework cyber situation awareness,7-Jul-17,N/A,N/A,LinkedIn Publication
15759,15759,massimiliano albanese,chapter provide overview cyber situational awareness emerging research area broad field cyber security discuss least high level gain cyber situation awareness discussion focuses answering following questions cyber situation awareness research needed current research objectives inspiring scientific principles one take multidisciplinary approach could one take end end holistic approach future research directions,computer aided human centric cyber situation awareness,7-Jul-17,N/A,N/A,LinkedIn Publication
15760,15760,massimiliano albanese,moving target defense mtd emerged game changer security landscape create asymmetric uncertainty favoring defender despite significant work done area many different techniques proposed mtd yet gained widespread adoption due several limitations specifically interactions multiple techniques studied yet unified framework quantifying comparing diverse techniques still lacking overcome limitations propose framework model different mtd techniques affect information attacker needs exploit system vulnerabilities introduce uncertainty reduce likelihood successful attacks illustrate framework used compare two sets mtds select optimal set mtds maximize security within given budget experimental results show approach effective,framework moving target defense quantification,4-May-17,N/A,N/A,LinkedIn Publication
15761,15761,massimiliano albanese,describe results semester long class taught seven faculty george mason university aimed providing resources engage students idea generation design cycle development finally elaboration business plan intended alleviate perceived lack access students commercialize ideas undergraduate graduate students often left unfinished class projects turn prototypes products aim avoid outcome often referred valley death recruited students ideas products well students varied expertise formalized engagement offering seminar class met every week 15 week semester class team underwent one week intensive boot camp final demonstration presentation product business plan throughout semester teams solicited received micro grants used financial support acquire materials prototype several iterations ideas paper present data preliminary analysis two successful teams five teams took class three completed two continued products beyond class also discuss strategies engage students form viable teams provide technical support deliver content nontraditional environment students different backgrounds e g sociology civil engineering computer science enrolled undergraduate graduate programs,idea prototype introducing students entrepreneurship,11-Mar-17,N/A,N/A,LinkedIn Publication
15762,15762,massimiliano albanese,distributed denial service attacks increasing problem facing web applications many defense techniques proposed including several moving target strategies strategies typically work relocating targeted services time increasing uncertainty attacker trying disrupt legitimate users incur excessive costs prior work shown however whether rational defender would choose moving target method adaptive attacker conditions formulate denial service scenario two player game solve restricted strategy version game using methods empirical game theoretic analysis using agent based simulation evaluate performance strategies prior literature variety attacks environmental conditions find evidence strategic stability various proposed strategies proactive server movement delayed attack timing suspected insider blocking along guidelines likely effective,moving target defense ddos attacks empirical game theoretic analysis,10-Oct-16,N/A,N/A,LinkedIn Publication
15763,15763,massimiliano albanese,botnets increasingly used exfiltrating sensitive data mission critical systems research shown botnets become extremely sophisticated operate stealth mode minimizing host network footprint order defeat exfiltration modern botnets propose moving target defense approach dynamically deploying detectors across network specifically propose several strategies based centrality measures periodically change placement detectors objective increase attacker effort likelihood detection creating uncertainty location detectors forcing botmasters perform additional actions attempt create detector free paths network present metrics evaluate proposed strategies algorithm compute lower bound detection probability validate approach simulations results conrm proposed solution effectively reduces likelihood successful exfiltration campaigns,moving target defense approach disrupting stealthy botnets,10-Oct-16,N/A,N/A,LinkedIn Publication
15764,15764,massimiliano albanese,integration computational physical elements cyber physical systems increasingly finding application number different domains including smart power grids medical technologies building automation paper study notion cyber physical integration applied design next generation safety devices saving life children inadvertently left parked vehicles united states alone average 38 children die heatstroke left parked vehicles caregivers effective next generation safety devices need capability sensing environment around vehicle integrating processing data array different sensors assessing risk real time triggering appropriate corrective actions aimed removing mitigating risk factors child,next generation technologies preventing accidental death children trapped parked vehicles,14-Aug-14,N/A,N/A,LinkedIn Publication
15765,15765,massimiliano albanese,enormous amount textual information available online increasing demand especially national security community tools capable automatically extracting certain types information massive amounts raw data last several years ad hoc information extraction ie systems developed help address need 6 however applications types questions need answered far complex traditional ie systems handle require integrate information several sources instance political scientists need monitor political organizations conflicts defense security analysts need monitor terrorist groups typically political scientists analysts define long list variables referred codebook want monitor time number groups currently efforts task finding right value variable denoted coding performed manually human coders extremely time consuming thus need automation enormous http link springer com chapter 10 1007 978 1 4614 5311 6_4,automated coding decision support variables,11-Dec-12,N/A,N/A,LinkedIn Publication
15766,15766,massimiliano albanese,N/A,time efficient cost effective network hardening using attack graphs,1-Jun-12,N/A,N/A,LinkedIn Publication
15767,15767,massimiliano albanese,N/A,probabilistic framework localization attackers manets,1-Jan-12,N/A,N/A,LinkedIn Publication
15768,15768,massimiliano albanese,N/A,multimedia recommender integrating object features user behavior,1-Dec-10,N/A,N/A,LinkedIn Publication
15769,15769,massimiliano albanese,N/A,pads probabilistic activity detection framework video data,1-Dec-10,N/A,N/A,LinkedIn Publication
15770,15770,massimiliano albanese,N/A,constrained probabilistic petri net framework human activity detection video,1-Dec-08,N/A,N/A,LinkedIn Publication
15771,15771,michael eagle,best paper award,predicting individual differences learner modeling intelligent tutors previous learner activities,13-Jul-16,N/A,N/A,LinkedIn Publication
15772,15772,michael eagle,best paper nomination,measuring gameplay affordances user generated content educational game,29-Jun-16,N/A,N/A,LinkedIn Publication
15773,15773,michael eagle,best paper nomination,estimating individual differences student modeling intelligent tutors reading pretest data,6-Jun-16,N/A,N/A,LinkedIn Publication
15774,15774,michael eagle,N/A,using game analytics evaluate puzzle design level progression serious game,25-Apr-16,N/A,N/A,LinkedIn Publication
15775,15775,michael eagle,N/A,measuring implicit science learning networks player game interactions,15-Oct-15,N/A,N/A,LinkedIn Publication
15776,15776,michael eagle,many tutors offer students reference material tips access needed logged data student use references deep thought logic tutor understand references used need evidence students use references systematic ways change course tutor predictive rule application errors use information increase understanding concepts students find similar times tutor students feel need use references goal eventually incorporate data driven feedback based references accessed,exploration student s use rule application references propositional logic tutor,1-Jan-14,N/A,N/A,LinkedIn Publication
15777,15777,michael eagle,N/A,algorithm reducing complexity interaction networks,1-Jan-13,N/A,N/A,LinkedIn Publication
15778,15778,michael eagle,N/A,evaluation automatically generated hint feedback,1-Jan-13,N/A,N/A,LinkedIn Publication
15779,15779,michael eagle,N/A,exploring player behavior visual analytics,1-Jan-13,N/A,N/A,LinkedIn Publication
15780,15780,michael eagle,N/A,invis interactive visualization tool exploring interaction networks,1-Jan-13,N/A,N/A,LinkedIn Publication
15781,15781,michael eagle,N/A,using sequential pattern mining increase graph comprehension intelligent tutoring system student data,1-Jan-13,N/A,N/A,LinkedIn Publication
15782,15782,michael eagle,N/A,learning objective focused methodology design evaluation game based tutors,1-Jan-12,N/A,N/A,LinkedIn Publication
15783,15783,michael eagle,N/A,data driven method assessing skill opportunity recognition open procedural problem solving environments,1-Jan-12,N/A,N/A,LinkedIn Publication
15784,15784,michael eagle,N/A,experimental evaluation automatic hint generation logic tutor,1-Jan-12,N/A,N/A,LinkedIn Publication
15785,15785,michael eagle,N/A,interaction networks generating high level hints based network community clustering ,1-Jan-12,N/A,N/A,LinkedIn Publication
15786,15786,michael eagle,N/A,program representation automatic hint generation data driven novice programming tutor,1-Jan-12,N/A,N/A,LinkedIn Publication
15787,15787,michael eagle,N/A,experimental evaluation automatic hint generation logic tutor ,1-Jan-11,N/A,N/A,LinkedIn Publication
15788,15788,michael eagle,N/A,towards automatic hint generation data driven novice programming tutor,1-Jan-11,N/A,N/A,LinkedIn Publication
15789,15789,michael eagle,N/A,intelligent tutoring systems educational data mining design evaluation video games,1-Jan-10,N/A,N/A,LinkedIn Publication
15790,15790,michael eagle,N/A,evaluation game based lab assignment,1-Jan-09,N/A,N/A,LinkedIn Publication
15791,15791,michael eagle,N/A,experimental evaluation educational game improved learning introductory computing,1-Jan-09,N/A,N/A,LinkedIn Publication
15792,15792,michael eagle,N/A,level up frame work design evaluation educational games,1-Jan-09,N/A,N/A,LinkedIn Publication
15793,15793,michael eagle,N/A,wu s castle teaching arrays loops game,1-Jan-08,N/A,N/A,LinkedIn Publication
15794,15794,michael eagle,N/A,wu s castle teaching loops arrays using games,1-Jan-07,N/A,N/A,LinkedIn Publication
15795,15795,michael eagle,N/A,exploring properties student tutor interaction networks across problem solving domains,learning and analytics (lak2015),N/A,N/A,LinkedIn Publication
15796,15796,michael eagle,N/A,google scholar page,google,N/A,N/A,LinkedIn Publication
15797,15797,michael eagle,N/A,edm vis tool ,N/A,N/A,N/A,LinkedIn Publication
15798,15798,michael hieb,command control c2 viewed increasing important part future military technologies recent c2 theory focused desirable features complex organizations agility emerging work looking social media approaches key issues many nations programs integrate benefit increased automation rapid advanced robotic simulation technologies apparent challenge current c2 methodologies rely upon intensive human intervention monitoring future c2 need accommodate mixed forces humans robots uncertainty inherent actual mission variety potential organizations support mission underway makes command intent ci critical concept automated c2 systems humans decision support services including simulations within c2 system need ability communicate interpret shared ci operations intent effects model oiem identifies relationships intent actions effects c2 framework describe model show represen,operations intent effects model command control methodology increased automation,1-Jun-13,N/A,N/A,LinkedIn Publication
15799,15799,mihai boicu,book presents significant advancement theory practice knowledge engineering discipline concerned development intelligent agents use knowledge reasoning perform problem solving decision making tasks covers main stages development knowledge based agent understanding application domain modeling problem solving domain developing ontology learning reasoning rules testing agent book focuses special class agents cognitive assistants evidence based reasoning learn complex problem solving expertise directly human experts support experts nonexperts problem solving decision making teach problem solving expertise students powerful learning agent shell disciple ebr included book enabling students practitioners researchers develop cognitive assistants rapidly wide variety domains require evidence based reasoning including intelligence analysis cybersecurity law forensics medicine education,knowledge engineering building cognitive assistants evidence based reasoning,cambridge university press,N/A,N/A,LinkedIn Publication
15800,15800,mingkui wei,N/A,claim need text mining approach android permission request authorizationclaim need text mining approach android permission request authorization,1-Jan-15,N/A,N/A,LinkedIn Publication
15801,15801,mingkui wei,N/A,detection concealment critical roles tactical wireless networkson detection concealment critical roles tactical wireless networks,1-Jan-15,N/A,N/A,LinkedIn Publication
15802,15802,mingkui wei,N/A,safety dangerous secure communications impair smart grid stability emergenciessafety dangerous secure communications impair smart grid stability emergencies,1-Jan-15,N/A,N/A,LinkedIn Publication
15803,15803,mingkui wei,N/A,combat disaster communications smart grid alleviate cascading failurescombat disaster communications smart grid alleviate cascading failures,1-Dec-14,N/A,N/A,LinkedIn Publication
15804,15804,mingkui wei,N/A,greenbench benchmark observing power grid vulnerability data centric threatsgreenbench benchmark observing power grid vulnerability data centric threats,1-Apr-14,N/A,N/A,LinkedIn Publication
15805,15805,mingkui wei,N/A,toward distributed intelligent case study peer peer communication smart gridtoward distributed intelligent case study peer peer communication smart grid,1-Dec-13,N/A,N/A,LinkedIn Publication
15806,15806,ningshi yao,earlier work established contention resolving model predictive control mpc framework co designing priorities speeds automated vehicles intersection paper present improved contention resolving mpc design propose new branch cost formulation decision tree constructed contention resolving mpc handle case vehicle delayed multiple times allowed access intersection possible priority combinations dynamically generated constructing decision tree based priority assignments design decentralized control law control vehicle speeds show enjoys optimality properties specific priority assignment verify effectiveness method simulation comparison first come first serve scheduling strategy,contention resolving model predictive control coordinating automated vehicles traffic intersectioncontention resolving model predictive control coordinating automated vehicles traffic intersection,11-Dec-19,N/A,N/A,LinkedIn Publication
15807,15807,ningshi yao,chatter happen online learning algorithm used robot predict human intention interacting human subject chatter happens learning algorithm continually changes prediction without reaching constant prediction human intention using rescorla wagner model human learning analyze expert based online learning algorithm identify invariant set state parameter space chatter occur based chatter analysis also propose improved expert based learning algorithm invariant set exist chatter avoided,avoiding chatter online co learning algorithm predicting human intentionavoiding chatter online co learning algorithm predicting human intention,11-Dec-19,N/A,N/A,LinkedIn Publication
15808,15808,ningshi yao,present georgia tech miniature autonomous blimp gt mab designed support human robot interaction experiments indoor space two hours gt mab safe flying close proximity humans able detect face human subject follow human recognize hand gestures gt mab employs deep neural network based single shot multibox detector jointly detect human users face hands real time video stream collected onboard camera human robot interaction procedure designed tested various human users learning algorithms recognize two hand waving gestures human user need wear additional tracking device interacting flying blimp vision based feedback controllers designed control blimp follow human fly one two distinguishable patterns response two hand gestures blimp communicates intentions human user displaying visual symbols collected experimental data show visual feedback blimp reaction human user significantly improves interactive experience blimp human demonstrated success procedure indicates gt mab could serve flying robot able collect human data safely indoor environment,autonomous flying blimp interaction human indoor spaceautonomous flying blimp interaction human indoor space,8-Jan-19,N/A,N/A,LinkedIn Publication
15809,15809,ningshi yao,address problem optimally scheduling automated vehicles crossing urban intersection assigning vehicles priorities formulate intersection scheduling problem mixed integer programming mip problem co designs priority traveling speed vehicle co design aims minimize vehicle waiting time intersection area set safety constraints solve problem present contention resolving model predictive control mpc method dynamically assign priorities compute optimal speed vehicle based assigned priorities optimal priority assignment determined using sampling based approach effectiveness proposed method validated simulation shows reductions traveling time,resolving contentions intelligent traffic intersections using optimal priority assignment model predictive controlresolving contentions intelligent traffic intersections using optimal priority assignment model predictive control,21-Aug-18,N/A,N/A,LinkedIn Publication
15810,15810,ningshi yao,chapter studies operation scheduling electric loads micro grid highly automated distributed cyber physical energy system establish rigorous mathematical expressions electric loads battery banks micro grid considering characteristics constraints based mathematical models propose novel real time scheduling analysis method priority based energy management micro grid named significant moments analysis sma sma pinpoints crucial moments electrical operations requested among micro grid establishes dynamic model describe scheduling behavior electric loads using sma check scheduling feasibility predict whether micro grid generate enough power support execution electric loads case power insufficient supply load demands sma provide accurate information amount insufficient power time insufficiency happens simulated results presented show effectiveness proposed analysis method,scheduling feasibility energy management micro grids based significant moment analysisscheduling feasibility energy management micro grids based significant moment analysis,1-Sep-17,N/A,N/A,LinkedIn Publication
15811,15811,ningshi yao,present approach allows georgia tech miniature autonomous blimp gt mab detect follow human accomplishment first human robot interaction hri demonstration uninstrumented human robotic blimp gt mab ideal platform hri missions safe humans support sufficient flight time hri experiments however due complex aerodynamic influence blimp human following task gt mab single board camera challenging problem integrate haar face detector klt feature tracker achieve robust human tracking human face detected real time video stream estimated 3d positions human respect gt mab visionbased pid controllers designed based estimated relative position motion primitives gt mab achieve stable continuous human following behavior experimental results presented demonstrate human following capability gt mab,monocular vision based human following miniature robotic blimpmonocular vision based human following miniature robotic blimp,29-May-17,N/A,N/A,LinkedIn Publication
15812,15812,ningshi yao,priority based scheduling strategies often used resolve contentions resource constrained networked control systems ncss scheduling strategies inevitably introduce time delays controls considering coupling priority assignment control paper proposes novel method co design priority assignments controls control loop ncss co design aims minimize performance degradation caused time delays priority assignment determined path planning approach search optimal priority assignments model predictive controllers designed based optimizing priority assignments compute optimal controls simulations presented show effectiveness proposed method,contention resolving optimal priority assignment event triggered model predictive controllerscontention resolving optimal priority assignment event triggered model predictive controllers,24-May-17,N/A,N/A,LinkedIn Publication
15813,15813,ningshi yao,present simple dynamical model transmembrane potential non excitable mammalian cells model allows us mimic effect nanoparticles transmembrane potential decreasing permeability potassium ion channels show model agrees trends observed experiments however also exhibits opposing trends certain conditions seen experiments indicates membrane potential bistable analyze cellular conditions may cause apparent bistability effects adding nanoparticles sodium chloride ion channels also studied using proposed model hypothesize nanoparticles may also block sodium chloride ion channels extent blockage ion channels may differ potassium ion channels,modeling effect nanoparticles bistability transmembrane potential non excitable cellsmodeling effect nanoparticles bistability transmembrane potential non excitable cells,6-Jul-16,N/A,N/A,LinkedIn Publication
15814,15814,parag chitnis,polymer shelled ultrasound contrast agents ucas may expel encapsulated gas subject ultrasound induced shell buckling rupture nonlinear oscillations gas bubble produce subharmonic component ultrasound backscatter study investigated relationship gas release mechanism shell thickness radius ratios strrs polymer shelled ucas three types polylactide shelled ucas strrs 7 5 40 100 nm studied uca population nominal mean diameter 2 ucas subjected increasing static overpressure ranging 2 330 kpa duration 2 h custom designed test chamber imaged using 200 magnification video microscope frame rate 5 frames digitized video images binarized processed obtain cross sectional area individual ucas integration normalized cross sectional area normalized time defined buckling factor bf provided dimensionless parameter quantifying comparing degree pre rupture buckling exhibited ucas different strrs response overpressure ucas strr 7 5 nm exhibited distinct shell buckling phase shell rupture bf 1 whereas ucas higher strrs 40 100 nm undergo significant prerupture buckling bf 1 difference overpressure response correlated subharmonic response produced ucas excited using 20 mhz ultrasound individual ucas n 3000 populations exhibit buckling phase produced subharmonic response order magnitude greater uca population prominent pre rupture buckling phase results indicate mechanism gas expulsion ucas might relevant factor determining level subharmonic response response high frequency ultrasound,correlation rupture dynamics nonlinear backscatter response polymer shelled ultrasound contrast agents,1-Mar-15,N/A,N/A,LinkedIn Publication
15815,15815,ran ji,study extended set mean gini portfolio optimization models encompasses general version mean risk formulation minimal gini model ming minimizes gini mean differences new risk adjusted mean gini ratio mgr model analyze properties various models prove performance measure based risk adjusted version mean gini ratio ramgr coherent establish equivalence maximizing performance measure solving maximal mean gini ratio propose linearization approach fractional programming formulation mgr model also conduct thorough evaluation various mean gini models based four data sets represent combinations bullish bearish scenarios sample sample phases performance analyzed respect eight return risk risk adjusted criteria ii benchmarked p500 index iii compared mean variance counterparts varying risk aversion levels minimal cvar minimal semi deviation models data sets used study results suggest various mean gini models almost always result solutions outperform p500 benchmark index respect sample cumulative return particular instances mean gini models result solutions good better example ming bullish sample scenarios mgr bearish sample scenarios solutions obtained counterparts mean variance minimal cvar minimal semi deviation models,properties formulations algorithms portfolio optimization using mean gini criteria,annals of operations research,N/A,N/A,LinkedIn Publication
15816,15816,ran ji,multi portfolio optimization problems incorporation marginal risk contribution constraints recently received sustained interest academia financial practitioners propose class new stochastic risk budgeting multi portfolio optimization models impose portfolio well marginal risk constraints models permit simultaneous integrated optimization multiple sub portfolios marginal risk contribution individual security accounted risk budget defined downside risk measure allocated security consider two cases asset universes sub portfolios either disjoint diversification style overlap diversification judgment proposed models take form stochastic programming problems include probabilistic constraint multi row random technology matrix expand combinatorial modeling framework represent feasible set chance constraints first set mixed integer linear inequalities new reformulation proposed paper much sparser previously presented reformulations allows efficient solution problem instances could solved otherwise evaluate efficiency scalability proposed method general enough applied general chance constrained optimization problems conduct cross validation study via rolling horizon procedure assess performance models understand impact parameters diversification types portfolios,risk budgeting multi portfolio optimization portfolio marginal risk constraints,annals of operations research,N/A,N/A,LinkedIn Publication
15817,15817,ray hong,N/A,coco s videos empirical investigation video player design feature children s media use,1-Jan-18,N/A,N/A,LinkedIn Publication
15818,15818,ray hong,N/A,collaborative dynamic queries supporting distributed small group decision making,1-Jan-18,N/A,N/A,LinkedIn Publication
15819,15819,ray hong,N/A,distort distort distance cartograms wild,1-Jan-18,N/A,N/A,LinkedIn Publication
15820,15820,ray hong,N/A,designing interactive distance cartogram support urban travelers,1-Jan-17,N/A,N/A,LinkedIn Publication
15821,15821,ray hong,N/A,lariat visual analytics tool social media researchers,1-Jan-17,N/A,N/A,LinkedIn Publication
15822,15822,ray hong,N/A,sparqs visual analytics sparking creativity social media exploration,1-Jan-17,N/A,N/A,LinkedIn Publication
15823,15823,ray hong,N/A,toward operationalization visual metaphor,1-Jan-17,N/A,N/A,LinkedIn Publication
15824,15824,ray hong,N/A,hidden symbols informal symbolism digital interfaces disrupts usability preschoolers,1-Jan-16,N/A,N/A,LinkedIn Publication
15825,15825,ray hong,N/A,mytime designing evaluating intervention smartphone non use,1-Jan-16,N/A,N/A,LinkedIn Publication
15826,15826,ray hong,N/A,vizmo game browser accessing video games visual style mood,1-Jan-15,N/A,N/A,LinkedIn Publication
15827,15827,ray hong,N/A,collaborative visual analysis sentiment twitter events,1-Jan-14,N/A,N/A,LinkedIn Publication
15828,15828,ray hong,N/A,traffigram distortion clarification via isochronal cartography,1-Jan-14,N/A,N/A,LinkedIn Publication
15829,15829,ray hong,N/A,point control intuitive method control multi device single remote control,1-Jan-09,N/A,N/A,LinkedIn Publication
15830,15830,ray hong,N/A,interactive system efficient video cartooning,1-Jan-07,N/A,N/A,LinkedIn Publication
15831,15831,riki morikawa,isbn 9798765708019,principles telecommunications foundations information technologies,15-Aug-22,N/A,N/A,LinkedIn Publication
15832,15832,riki morikawa,isbn 9781524952075,fundamentals telecommunications networking,1-Jan-18,N/A,N/A,LinkedIn Publication
15833,15833,riki morikawa,N/A,mako pm just in time process model,1-Jan-05,N/A,N/A,LinkedIn Publication
15834,15834,riki morikawa,N/A, a framework advanced xml topic map knowledge base ,1-Jul-04,N/A,N/A,LinkedIn Publication
15835,15835,riki morikawa,N/A,mako multi ontology analytic knowledge organization based topic maps,1-Jan-04,N/A,N/A,LinkedIn Publication
15836,15836,robert pettit,N/A,paritial list publications,N/A,N/A,N/A,LinkedIn Publication
15837,15837,rochelle jones,N/A,systems framework distance learning engineering graduate programs,1-Jan-12,N/A,N/A,LinkedIn Publication
15838,15838,rochelle jones,N/A,project management executing distance education programs,1-Jan-12,N/A,N/A,LinkedIn Publication
15839,15839,rochelle jones,N/A,future challenges mobile learning web based instruction,1-Jan-10,N/A,N/A,LinkedIn Publication
15840,15840,shahnaz kamberi,case study introduction computer science girls girl environment due lack women technology many efforts made expose girls computer programming early age code camp organizers using girl model help put participants ease boost computing confidence high computer self efficacy leads studying computer science stereotypical views coding male subject lack ability girls hinder women pursuing cs degrees study local northern virginia university offered two java programming summer code camps summer 2016 one course girl class co ed environment total 19 girls participated submitted post workshop survey responses paper explore questionnaire differences response girls within two groups implications introducing computer science girls single sex setting effect girls view cs computer self efficacy also discussed,kamberi s 2017 exposing girls computer science all girl model really work 2017 ieee integrated stem education conference isec princeton nj march 11 2017 ,11-Mar-17,N/A,N/A,LinkedIn Publication
15841,15841,shahnaz kamberi,chapter outlines virtual worlds best gaming environments female game players explores strategies utilizing information provide mass multiplayer online game environment improve negative perceptions computer science programming teenage girls author shares insights case study involving workshops utilizing 3d virtual world called gamher world teach java programming forty nine 13 17 year old girls chapter concludes recommendations using virtual worlds improve methods used introduce stem girls,girls only online virtual world environment implications game based learning,1-Jan-17,N/A,N/A,LinkedIn Publication
15842,15842,shahnaz kamberi,abstract shortage women computer science approach needed increase women girls interest computer programming identify best framework k 12 higher education institutions use influence girls view computer science cs thematic analysis 30 research papers resources national center women information technology ncwit website conducted summarizing different successful approaches taken various researchers increasing number girls women studying cs categorizing approaches based similar themes revealed four common methods used encourage girls pursue cs four es model expose engage encourage empower derived analysis model used institutions framework increase women girls interest studying pursuing computer science careers,enticing women computer science es expose engage encourage empower ,8-Nov-15,N/A,N/A,LinkedIn Publication
15843,15843,shahnaz kamberi,shortage women computer science approach needed increase women girls interest computer programming identify best framework k 12 higher education institutions use influence girls view computer science cs thematic analysis 30 research papers resources national center women information technology ncwit website conducted summarizing different successful approaches taken various researchers increasing number girls women studying cs categorizing approaches based similar themes revealed four common methods used encourage girls pursue cs four es model expose encourage engage empower derived analysis model used institutions framework increase women girls interest studying pursuing computer science careers,four es model increasing number women computer science working paper ,1-Dec-14,N/A,N/A,LinkedIn Publication
15844,15844,shahnaz kamberi,N/A,use virtual environments promote multidiscipline learning creating educational healthcare simulation projects,1-Dec-13,N/A,N/A,LinkedIn Publication
15845,15845,shahnaz kamberi,N/A,cross case analysis possible facial emotion extraction methods could used second life pre experimental work,1-Dec-12,N/A,N/A,LinkedIn Publication
15846,15846,shani ross,objective goal develop interface integrates chronic monitoring lower urinary tract lut activity stimulation peripheral pathways approach penetrating microelectrodes implanted sacral dorsal root ganglia drg adult male felines peripheral electrodes placed pudendal nerve bladder neck near external urethral sphincter supra pubic bladder catheters implanted saline infusion pressure monitoring electrode catheter leads enclosed external housing back neural signals microelectrodes bladder pressure sedated awake behaving felines recorded various test conditions weekly sessions electrodes also stimulated drive activity main results lut single multi unit activity recorded 4 11 weeks four felines many 18 unique bladder pressure single units identified experiment channels consistently recorded bladder afferent activity 41 tracked individual single units 23 continuously distension evoked stimulation driven drg pudendal bladder emptying observed lut sensory activity recorded significance chronic implant animal model allows behavioral studies lut neurophysiology allow continued development closed loop neuroprosthesis bladder control,chronic monitoring lower urinary tract activity via sacral dorsal root ganglia interface,4-May-17,N/A,N/A,LinkedIn Publication
15847,15847,shani ross,background mechanosensitive afferents innervating bladder increase firing rate bladder fills pressure rises however relationship afferent firing rates intravesical pressure simple linear one firing rate responses pressure differ depending prior activity demonstrating hysteresis system though hysteresis commented published literature quantified results sixty six bladder afferents recorded sacral dorsal root ganglia five alpha chloralose anesthetized felines identified based characteristic responses pressure correlation coefficient 0 2 saline infusion 2 ml min saline infusion trials calculated maximum hysteresis ratio firing rate difference pressure overall firing rate range hmax 0 86 0 09 mean standard deviation mean hysteresis ratio hmean 0 52 0 13 n 46 afferents isovolumetric trials two experiments n 33 afferents hmax 0 72 0 14 hmean 0 40 0 14 conclusions comprehensive state model integrates hysteresis parameters determine bladder state may improve upon existing neuroprostheses bladder control,hysteretic behavior bladder afferent neurons response changes bladder pressure,12-Aug-16,N/A,N/A,LinkedIn Publication
15848,15848,shani ross,investigated potential deep brain stimulation dbs central nucleus amygdala cea rats modulate functional reward mechanisms cea major output amygdala direct connections hypothalamus gustatory brainstem indirect connections nucleus accumbens cea shown involved learning emotional integration reward processing regulation feeding hypothesized dbs used treat movement disorders brain dysfunctions might block reward motivation rats performing lever pressing task obtain sugar pellet rewards stimulated cea control structures compared stimulation parameters cea stimulation animals stopped working rewards rejected freely available rewards taste reactivity testing dbs exposed aversive reactions normally liked sucrose tastes even aversive taste reactions normally disliked quinine tastes interestingly given opportunity animals implanted cea would self stimulate 500 ms trains stimulation frequency current parameters continuous stimulation would stop reward acquisition neural recordings dbs showed cea neurons still active uncovered inhibitory excitatory patterns stimulus pulse indicating possible entrainment neural firing dbs summary dbs modulation cea may effectively usurp normal neural activity patterns create information lesion decreased motivational wanting food rewards also blocked liking rewards,deep brain stimulation central nucleus amygdala decreases wanting liking food reward,5-Aug-16,N/A,N/A,LinkedIn Publication
15849,15849,shani ross,digitized mammography films african american patients treated howard university hospital radiology department developed database using images two hundred sixty cases totaling 5 000 images scanned high resolution kodak ls85 laser scanner database system web based search engine developed using mysql php database evaluated medical professionals experimental results obtained far promising high image quality fast access time also developed image viewing system viewer display digitized mammograms viewer coded microsoft visual c intended help medical professionals view retrieve large data sets near real time finally currently developing image content based retrieval function database system provide improved search capability medical professionals,mammography database view system african american patients,29-Mar-07,N/A,N/A,LinkedIn Publication
15850,15850,shani ross,local field potentials lfps proposed use controlling neural prosthetic devices provide reliable motor sensory related information easily recorded long periods time studies shown directional information motor movements inferred lfps known depth signals recorded order maximize amount movement information towards end used directional motor task long evans rats sampling lfps electrode consisting 16 vertical recording sites evenly spaced 100 microm apart allowed simultaneous recording layers motor cortex frequency components lfps analyzed using k means clustering determine directional information function depth report initial findings superficial layers ii iii motor cortex may provide information movement directions deeper layers v,laminar analysis movement direction information local field potentials rat motor cortex,30-Aug-06,N/A,N/A,LinkedIn Publication
15851,15851,shani ross,N/A,online handwritten circuit recognition tablet pc,13-Oct-04,N/A,N/A,LinkedIn Publication
15852,15852,shani ross,N/A,mammography database view system african american patients,13-Oct-04,N/A,N/A,LinkedIn Publication
15853,15853,sharmin sultana,N/A,patient specific cranial nerve identification using discrete deformable contour model skull base neurosurgery planning simulation,5-Oct-15,N/A,N/A,LinkedIn Publication
15854,15854,sharmin sultana,N/A,application histology driven refinement active contour models functional region nerve delineation towards digital brainstem atlas,18-Mar-15,N/A,N/A,LinkedIn Publication
15855,15855,sharmin sultana,N/A,contour models descriptive patient specific neuro anatomical modeling towards digital brainstem atlas,1-Jan-15,N/A,N/A,LinkedIn Publication
15856,15856,sharmin sultana,N/A,simplex based surface contour models segmentation meshing surgery simulation,12-Apr-12,N/A,N/A,LinkedIn Publication
